Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
12739,US-2017-325039,12/06/2014,12/08/2014,Standard Class,CC-12220,United States,Dublin,California,94568,West,OFF-PA-10001274,OfficeSupply,Paper,Loose Memo Sheets,0.01,8,0.8,-0.0087
12740,US-2017-800908,12/18/2016,12/21/2016,First Class,KE-16420,United States,Allen,Texas,75002,Central,OFF-AR-10001953,OfficeSupply,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,454.6446,6,0.0,301.5424
12741,US-2017-654061,12/06/2014,12/11/2014,Standard Class,JK-16090,United States,Charlotte,North Carolina,28205,South,OFF-FA-10004968,OfficeSupply,Fasteners,Rubber Band Ball,0.01,14,0.4,0.0017
12742,CA-2017-706359,12/25/2015,12/31/2015,First Class,BP-11095,United States,Park Ridge,Illinois,60068,Central,FUR-FU-10003489,Furni,Furnishings,Contemporary Borderless Frame,465.6811,2,0.4,-73.4828
12743,US-2017-664346,10/28/2015,10/31/2015,Second Class,AG-10390,United States,Pasadena,Texas,77506,Central,TEC-AC-10003657,Tech,Accessories,Lenovo 17-Key USB Numeric Keypad,115.1384,3,0.2,12.6486
12744,CA-2016-394895,04/03/2016,04/04/2016,Second Class,AJ-10945,United States,Grove City,Ohio,43123,East,OFF-ST-10002486,OfficeSupply,Storage,Eldon Shelf Savers Cubes and Bins,384.673,13,,-87.268
12745,CA-2015-988190,02/18/2014,02/22/2014,Second Class,DM-13345,United States,Auburn,Washington,98002,West,OFF-AR-10002952,OfficeSupply,Art,Stanley Contemporary Battery Pencil Sharpeners,729.5365,5,0.15,206.914
12746,CA-2016-263018,09/21/2014,09/24/2014,First Class,BF-11020,United States,Taylor,Michigan,48180,Central,TEC-PH-10001918,technologies,Phones,Nortel Business Series Terminal T7208 Digital phone,788.4172,14,0.2,-71.1398
12747,CA-2015-638618,08/02/2017,08/08/2017,First Class,SS-20875,United States,Richardson,Texas,75080,Central,FUR-FU-10001037,Furni,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",137.1563,13,0.4,39.3321
12748,CA-2016-447023,10/17/2015,10/23/2015,First Class,PJ-19015,United States,Sioux Falls,South Dakota,57103,Central,FUR-FU-10002874,Furni,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,0.01,11,0.0,0.0003
12749,US-2017-841373,12/09/2014,12/16/2014,First Class,BC-11125,United States,Bangor,Maine,4401,East,OFF-AP-10002350,OfficeSupply,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,1190.4186,12,0.2,-55.754
12750,US-2014-756712,04/02/2016,04/03/2016,Standard Class,LR-16915,United States,Sacramento,California,95823,West,OFF-LA-10000452,OfficeSupply,Labels,Avery 488,0.01,1,0.4,-0.0029
12751,US-2016-312127,08/16/2016,08/19/2016,Second Class,ZD-21925,United States,El Cajon,California,92020,West,FUR-BO-10003966,Furni,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",116.096,4,0.6,-7.5132
12752,CA-2015-438468,08/09/2015,08/14/2015,Same Day,AA-10375,United States,Tallahassee,Florida,32303,South,TEC-MA-10004212,technologies,Machines,Cisco SPA525G2 5-Line IP Phone,1090.5442,6,0.8,-700.539
12753,CA-2014-854114,10/04/2015,10/10/2015,Standard Class,BF-11005,United States,Miami,Florida,33178,South,FUR-BO-10000468,Furni,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,880.3204,13,0.32,-289.739
12754,CA-2014-827721,02/23/2015,02/27/2015,Standard Class,SL-20155,United States,Iowa City,Iowa,52240,Central,OFF-BI-10000546,OfficeSupply,Binders,Avery Durable Binders,139.8832,12,0.15,42.1577
12755,US-2014-254498,08/30/2016,09/02/2016,Same Day,MG-17875,United States,Greenwood,Indiana,46142,Central,OFF-AP-10004785,OfficeSupply,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",0.01,3,0.32,-0.0013
12756,US-2014-963140,09/09/2017,09/12/2017,Same Day,MH-17440,United States,Belleville,New Jersey,7109,East,OFF-BI-10001543,OfficeSupply,Binders,GBC VeloBinder Manual Binding System,302.5296,9,0.0,186.8705
12757,CA-2016-112322,01/02/2015,01/05/2015,Standard Class,SH-19975,United States,Boise,Idaho,83704,West,OFF-BI-10003712,OfficeSupply,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",0.01,13,0.1,0.0061
12758,US-2017-390457,12/15/2016,12/17/2016,Standard Class,BE-11455,United States,Pompano Beach,Florida,33068,South,TEC-MA-10004002,technologies,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,93.4357,11,0.4,-46.0752
12759,US-2014-277437,01/31/2015,02/05/2015,Standard Class,MH-17440,United States,Brentwood,California,94513,West,OFF-ST-10000675,OfficeSupply,Storage,"File Shuttle II and Handi-File, Black",890.1404,11,0.3,-14.5934
12760,CA-2016-627619,10/26/2016,10/26/2016,Standard Class,JH-15820,United States,Broken Arrow,Oklahoma,74012,Central,TEC-PH-10001835,Tech,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,117.441,14,0.15,
12761,CA-2014-581930,05/09/2016,05/14/2016,First Class,PB-18805,United States,Boise,Idaho,83704,West,FUR-FU-10002918,Furni,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,0.01,8,0.3,0.0017
12762,CA-2016-359359,11/08/2016,11/11/2016,Same Day,ND-18370,United States,Decatur,Illinois,62521,Central,OFF-AR-10001547,OfficeSupply,Art,Newell 311,517.697,3,0.4,-131.841
12763,US-2017-270109,11/19/2017,11/19/2017,Second Class,BE-11335,United States,Lancaster,California,93534,West,OFF-PA-10003543,OfficeSupply,Paper,Xerox 1985,738.5876,6,0.8,
12764,US-2016-686116,07/21/2017,07/22/2017,Second Class,HA-14905,United States,Kissimmee,Florida,34741,South,TEC-AC-10002167,Tech,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,625.6485,13,0.0,146.0216
12765,CA-2017-538709,08/27/2017,09/03/2017,Same Day,SC-20260,United States,Mishawaka,Indiana,46544,Central,OFF-BI-10003694,OfficeSupply,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",0.01,2,,-0.002
12766,CA-2015-315214,08/08/2014,08/10/2014,First Class,KB-16405,United States,New Brunswick,New Jersey,8901,East,FUR-CH-10004698,Furni,Chairs,"Padded Folding Chairs, Black, 4/Carton",624.4535,12,0.5,-11.0348
12767,US-2017-421665,10/24/2017,10/28/2017,Same Day,DK-13150,United States,Lansing,Michigan,48911,Central,FUR-BO-10003894,Furni,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",0.01,13,0.4,-0.0016
12768,US-2014-566508,09/01/2015,09/04/2015,Second Class,CS-12460,United States,Hialeah,Florida,33012,South,OFF-PA-10000552,OfficeSupply,Paper,Xerox 200,15.2422,10,0.32,-1.1955
12769,CA-2014-733088,09/27/2017,09/27/2017,First Class,BO-11425,United States,Sacramento,California,95823,West,OFF-LA-10000081,OfficeSupply,Labels,Avery 496,244.2435,14,0.6,6.411
12770,CA-2014-154264,08/04/2014,08/07/2014,Standard Class,MP-17965,United States,Hattiesburg,Mississippi,39401,South,OFF-BI-10002764,OfficeSupply,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,242.1812,6,0.2,
12771,CA-2014-436612,11/12/2014,11/17/2014,Second Class,CR-12625,United States,Jackson,Michigan,49201,--,OFF-ST-10000419,OfficeSupply,Storage,"Rogers Jumbo File, Granite",818.7092,4,0.0,433.069
12772,US-2015-775996,04/07/2016,04/07/2016,First Class,MD-17860,United States,Costa Mesa,California,92627,West,FUR-FU-10001706,Furni,Furnishings,Longer-Life Soft White Bulbs,403.9433,9,0.2,51.1456
12773,CA-2017-971094,02/11/2015,02/11/2015,Second Class,RH-19510,United States,Springfield,Missouri,65807,--,FUR-FU-10003798,Furni,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",196.2435,12,0.2,25.31
12774,CA-2017-490956,09/22/2014,09/26/2014,Standard Class,JL-15835,United States,Waterbury,Connecticut,6708,East,OFF-BI-10000136,OfficeSupply,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,618.2984,12,0.0,117.2752
12775,US-2015-988592,04/07/2015,04/09/2015,Second Class,AG-10765,United States,Smyrna,Georgia,30080,--,OFF-BI-10004224,OfficeSupply,Binders,Catalog Binders with Expanding Posts,539.1305,11,0.1,
12776,US-2015-694190,08/21/2016,08/22/2016,Second Class,DR-12940,United States,Carol Stream,Illinois,60188,Central,FUR-BO-10002598,Furni,Bookcases,"Hon Metal Bookcases, Putty",505.4924,6,0.5,-90.8442
12777,CA-2017-745491,03/08/2016,03/11/2016,First Class,MH-17440,United States,Lakewood,California,90712,West,FUR-CH-10001891,Furni,Chairs,Global Deluxe Office Fabric Chairs,96.3689,10,0.5,-35.3838
12778,US-2016-267309,01/04/2016,01/07/2016,Same Day,JK-16120,United States,Odessa,Texas,79762,Central,OFF-PA-10004665,OfficeSupply,Paper,Advantus Motivational Note Cards,844.9544,12,0.2,90.1096
12779,US-2016-620719,11/10/2015,11/16/2015,First Class,CM-12160,United States,Houston,Texas,77095,Central,OFF-BI-10000545,OfficeSupply,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1308.2431,14,0.7,-551.0461
12780,CA-2017-556411,03/30/2016,04/01/2016,Second Class,GT-14635,United States,Detroit,Michigan,48234,Central,OFF-BI-10001196,OfficeSupply,Binders,"Avery Flip-Chart Easel Binder, Black",953.9065,13,0.15,
12781,CA-2014-403289,07/22/2017,07/25/2017,Same Day,RS-19420,United States,Omaha,Nebraska,68104,Central,FUR-FU-10004017,Furni,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1235.4156,6,0.1,210.7432
12782,US-2016-804551,08/09/2016,08/16/2016,Second Class,TB-21355,United States,Hot Springs,Arkansas,71901,South,OFF-AP-10004868,OfficeSupply,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,1049.951,4,0.0,239.0224
12783,US-2017-223765,03/23/2017,03/27/2017,Same Day,HA-14905,United States,Boynton Beach,Florida,33437,South,OFF-BI-10001078,OfficeSupply,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",1037.1308,3,,
12784,CA-2015-487869,03/26/2015,03/27/2015,Same Day,JB-16045,United States,Montgomery,Alabama,36116,South,TEC-AC-10000682,Tech,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,256.9611,7,0.0,3.6749
12785,CA-2015-726527,03/04/2017,03/05/2017,Same Day,TZ-21580,United States,Jackson,Mississippi,39212,South,TEC-MA-10001856,Tech,Machines,Okidata C610n Printer,0.01,7,0.32,0.0008
12786,US-2015-221929,04/01/2014,04/01/2014,Second Class,PB-19105,United States,Scottsdale,Arizona,85254,West,OFF-ST-10003123,OfficeSupply,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,0.01,11,0.0,-0.0015
12787,CA-2015-148777,07/15/2017,07/16/2017,Second Class,VW-21775,United States,Bozeman,Montana,59715,,TEC-AC-10004975,Tech,Accessories,Plantronics Audio 995 Wireless Stereo Headset,403.7769,11,0.5,-41.1429
12788,CA-2017-475275,12/10/2014,12/11/2014,Same Day,AR-10405,United States,Detroit,Michigan,48205,Central,OFF-AR-10001026,OfficeSupply,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",455.3948,3,0.8,-212.224
12789,CA-2015-865578,10/05/2016,10/06/2016,Standard Class,NC-18625,United States,San Diego,California,92024,West,OFF-PA-10000418,OfficeSupply,Paper,Xerox 189,0.01,1,0.2,0.0012
12790,US-2016-499876,12/15/2017,12/22/2017,First Class,BW-11110,United States,Houston,Texas,77095,Central,FUR-FU-10004904,Furni,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",0.01,13,0.45,-0.00
12791,CA-2014-292021,05/03/2015,05/10/2015,Same Day,JK-15205,United States,San Antonio,Texas,78207,Central,FUR-CH-10000847,Furni,Chairs,Global Executive Mid-Back Manager's Chair,228.6981,1,0.2,0.9117
12792,CA-2017-478033,10/14/2016,10/15/2016,First Class,AG-10495,United States,Auburn,Washington,98002,West,OFF-PA-10003363,OfficeSupply,Paper,Xerox 204,302.3163,12,0.1,136.2978
12793,US-2015-239889,09/24/2017,09/30/2017,Second Class,EM-13960,United States,Loveland,Colorado,80538,West,OFF-PA-10001534,OfficeSupply,Paper,Xerox 230,474.0131,8,0.32,229.35
12794,CA-2015-155192,11/24/2015,11/26/2015,Second Class,PT-19090,United States,Auburn,Washington,98002,West,FUR-TA-10003392,Furni,Tables,Global Adaptabilities Conference Tables,60.529,3,0.15,8.2335
12795,CA-2016-939167,02/02/2017,02/09/2017,First Class,DV-13045,United States,Coppell,Texas,75019,Central,OFF-PA-10000312,OfficeSupply,Paper,Xerox 1955,356.7696,7,0.0,89.7345
12796,CA-2014-606504,12/03/2016,12/04/2016,Standard Class,CM-12655,United States,Corpus Christi,Texas,78415,Central,OFF-BI-10003429,OfficeSupply,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",110.2651,12,0.2,14.0452
12797,US-2015-344452,11/13/2015,11/16/2015,Second Class,AB-10150,United States,Oak Park,Illinois,60302,Central,OFF-BI-10001510,OfficeSupply,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,1084.0276,14,0.7,-654.0344
12798,US-2014-782330,06/20/2014,06/21/2014,First Class,SP-20920,United States,Dover,Delaware,19901,East,TEC-AC-10004571,Tech,Accessories,Logitech G700s Rechargeable Gaming Mouse,90.4003,6,0.6,-63.1313
12799,US-2017-289900,12/26/2014,12/31/2014,Same Day,CM-11815,United States,Palm Coast,Florida,32137,South,TEC-PH-10002350,technologies,Phones,Apple EarPods with Remote and Mic,784.654,13,0.6,-535.7861
12800,US-2016-235720,07/07/2014,07/08/2014,Same Day,RO-19780,United States,Stockton,California,95207,West,FUR-BO-10004218,Furni,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",815.1936,5,0.7,-319.1821
12801,CA-2015-523179,05/02/2015,05/05/2015,First Class,AT-10735,United States,Dover,Delaware,19901,East,OFF-AR-10000657,OfficeSupply,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",0.01,6,0.2,0.0006
12802,US-2016-909010,01/27/2014,02/01/2014,Same Day,BM-11785,United States,Margate,Florida,33063,South,OFF-ST-10004337,OfficeSupply,Storage,"SAFCO Commercial Wire Shelving, 72h",1211.512,5,0.1,250.7748
12803,US-2015-955002,06/30/2015,07/02/2015,Standard Class,RF-19345,United States,Greensboro,North Carolina,27405,--,OFF-AP-10003622,OfficeSupply,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",1043.9994,3,0.0,447.4987
12804,US-2017-775996,11/19/2015,11/20/2015,Standard Class,DM-13015,United States,Modesto,California,95351,West,OFF-AR-10003477,OfficeSupply,Art,4009 Highlighters,352.7111,7,0.15,48.9616
12805,CA-2014-367045,04/12/2017,04/14/2017,Standard Class,MO-17500,United States,Peoria,Illinois,61604,Central,OFF-AP-10002350,OfficeSupply,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,0.01,7,0.1,0.0016
12806,US-2016-841116,01/17/2017,01/24/2017,Second Class,JW-15220,United States,Springdale,Arkansas,72762,South,OFF-ST-10001713,OfficeSupply,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",162.8399,9,0.4,-33.2703
12807,CA-2015-829159,10/12/2017,10/16/2017,First Class,Dp-13240,United States,Fremont,Nebraska,68025,Central,TEC-AC-10000109,Tech,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,136.1153,11,0.45,20.7375
12808,US-2016-167185,02/01/2015,02/06/2015,Same Day,SS-20875,United States,Oakland,California,94601,West,OFF-PA-10002005,OfficeSupply,Paper,Xerox 225,0.01,1,0.15,-0.0001
12809,CA-2015-312590,11/24/2015,11/24/2015,Second Class,TB-21280,United States,Lancaster,Pennsylvania,17602,East,OFF-AR-10003251,OfficeSupply,Art,Prang Drawing Pencil Set,209.4247,12,0.5,-117.8364
12810,US-2016-961743,07/06/2017,07/10/2017,Same Day,MC-18130,United States,Bloomington,Illinois,61701,Central,FUR-CH-10003973,Furni,Chairs,GuestStacker Chair with Chrome Finish Legs,410.7618,3,0.5,49.4932
12811,CA-2015-467773,08/23/2015,08/24/2015,Same Day,JM-15535,United States,Tamarac,Florida,33319,--,FUR-TA-10004175,Furni,Tables,"Hon 30"" x 60"" Table with Locking Drawer",592.6402,7,0.32,144.9651
12812,US-2014-240098,09/27/2017,09/29/2017,Second Class,JL-15835,United States,Jupiter,Florida,33458,South,OFF-AP-10003971,OfficeSupply,Appliances,Belkin 6 Outlet Metallic Surge Strip,0.01,12,0.1,0.0005
12813,US-2015-174583,06/01/2016,06/02/2016,Second Class,FA-14230,United States,Bellevue,Washington,98006,,OFF-EN-10001434,OfficeSupply,Envelopes,"Strathmore #10 Envelopes, Ultimate White",101.6413,4,,31.7971
12814,US-2016-255679,06/28/2014,06/29/2014,Second Class,VG-21790,United States,Fayetteville,North Carolina,28314,South,OFF-BI-10000309,OfficeSupply,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",0.01,7,0.6,-0.001
12815,US-2017-810584,03/11/2016,03/11/2016,Same Day,TZ-21580,United States,Los Angeles,California,90036,West,OFF-PA-10000061,OfficeSupply,Paper,Xerox 205,426.141,7,,46.086
12816,US-2014-785214,01/07/2016,01/14/2016,First Class,CD-12790,United States,Eau Claire,Wisconsin,54703,Central,OFF-ST-10002205,OfficeSupply,Storage,File Shuttle I and Handi-File,0.01,10,0.3,0.0028
12817,US-2014-227572,01/04/2014,01/10/2014,Second Class,JK-15205,United States,Orland Park,Illinois,60462,Central,OFF-PA-10000673,OfficeSupply,Paper,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",0.01,12,0.3,0.0011
12818,CA-2014-770459,05/30/2014,05/31/2014,Standard Class,CM-12385,United States,Jacksonville,North Carolina,28540,,TEC-MA-10004241,technologies,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,769.4093,11,0.3,-112.2034
12819,US-2016-708400,11/30/2014,12/03/2014,Standard Class,RB-19795,United States,Morgan Hill,California,95037,,FUR-FU-10003247,Furni,Furnishings,36X48 HARDFLOOR CHAIRMAT,334.1861,12,0.7,
12820,CA-2016-689084,07/19/2015,07/20/2015,Standard Class,MY-18295,United States,Arlington,Virginia,22204,,FUR-FU-10001196,Furni,Furnishings,DAX Cubicle Frames - 8x10,0.01,13,0.32,0.0005
12821,US-2014-260961,08/27/2017,08/30/2017,Same Day,KN-16450,United States,Spokane,Washington,99207,West,OFF-PA-10001712,OfficeSupply,Paper,Xerox 1948,100.8786,8,0.5,-34.2709
12822,US-2014-495363,09/02/2015,09/08/2015,First Class,PJ-18835,United States,Mount Pleasant,South Carolina,29464,South,FUR-FU-10003039,Furni,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",885.5332,5,0.7,-211.5017
12823,CA-2015-180223,08/03/2014,08/08/2014,Standard Class,MC-17275,United States,Arlington,Texas,76017,Central,OFF-AR-10002257,OfficeSupply,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",0.01,6,0.3,0.0012
12824,US-2016-796379,04/15/2015,04/20/2015,Standard Class,TC-21535,United States,San Bernardino,California,92404,West,OFF-PA-10001752,OfficeSupply,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),0.01,9,0.5,-0.0017
12825,US-2014-257157,10/04/2014,10/05/2014,First Class,NF-18385,United States,Milford,Connecticut,6460,East,OFF-AR-10003811,OfficeSupply,Art,Newell 327,478.417,1,0.1,212.9306
12826,US-2014-488929,05/10/2017,05/10/2017,First Class,SV-20785,United States,Camarillo,California,93010,West,OFF-PA-10001639,OfficeSupply,Paper,Xerox 203,258.603,14,0.8,-229.8486
12827,US-2017-354876,09/06/2017,09/06/2017,First Class,SS-20875,United States,Irving,Texas,75061,Central,TEC-AC-10002331,technologies,Accessories,"Maxell 74 Minute CDR, 10/Pack",437.4473,6,0.2,-44.2329
12828,CA-2016-805030,01/24/2017,01/28/2017,Second Class,SW-20755,United States,Summerville,South Carolina,29483,South,OFF-SU-10002301,OfficeSupply,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,341.288,1,0.32,52.1107
12829,CA-2015-483032,10/01/2014,10/01/2014,Second Class,ND-18370,United States,Pomona,California,91767,West,OFF-PA-10002421,OfficeSupply,Paper,Embossed Ink Jet Note Cards,293.2273,10,0.0,96.1399
12830,US-2015-161063,08/07/2016,08/13/2016,Second Class,TC-20980,United States,Dublin,Ohio,43017,East,OFF-AR-10003696,OfficeSupply,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,0.251,5,0.5,-0.1055
12831,US-2017-240383,05/20/2016,05/23/2016,First Class,MD-17860,United States,Suffolk,Virginia,23434,South,OFF-PA-10001804,OfficeSupply,Paper,Xerox 195,266.6665,4,0.7,-128.3439
12832,CA-2016-305474,11/09/2016,11/09/2016,Second Class,JS-16030,United States,Coppell,Texas,75019,Central,OFF-AR-10003394,OfficeSupply,Art,Newell 332,0.01,6,0.3,-0.0011
12833,US-2015-797922,02/13/2015,02/18/2015,Second Class,TG-21640,United States,Abilene,Texas,79605,Central,OFF-SU-10002301,OfficeSupply,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,493.231,11,0.15,152.1768
12834,US-2015-996806,01/26/2017,01/29/2017,Standard Class,CR-12730,United States,Pleasant Grove,Utah,84062,West,OFF-PA-10003134,OfficeSupply,Paper,Xerox 1937,147.0201,12,0.3,17.9912
